date,1. open,2. high,3. low,4. close,5. volume
2021-10-11 06:29:00,142.12,142.14,142.12,142.13,811.0
2021-10-11 06:28:00,142.12,142.12,142.12,142.12,100.0
2021-10-11 06:27:00,142.12,142.12,142.0,142.11,2643.0
2021-10-11 06:25:00,142.22,142.24,142.22,142.24,1405.0
2021-10-11 06:24:00,142.14,142.22,142.14,142.19,1590.0
2021-10-11 06:23:00,142.21,142.21,142.21,142.21,443.0
2021-10-11 06:20:00,142.17,142.17,142.17,142.17,228.0
2021-10-11 06:17:00,142.17,142.17,142.17,142.17,208.0
2021-10-11 06:15:00,142.24,142.24,142.2,142.2,907.0
2021-10-11 06:08:00,142.31,142.31,142.31,142.31,553.0
2021-10-11 06:07:00,142.27,142.29,142.27,142.29,502.0
2021-10-11 06:06:00,142.17,142.25,142.14,142.2,2213.0
2021-10-11 06:05:00,142.34,142.34,142.34,142.34,463.0
2021-10-11 06:04:00,142.4,142.4,142.4,142.4,689.0
2021-10-11 06:03:00,142.36,142.36,142.36,142.36,556.0
2021-10-11 06:01:00,142.4,142.4,142.38,142.38,613.0
2021-10-11 05:59:00,142.46,142.46,142.38,142.38,986.0
2021-10-11 05:57:00,142.38,142.38,142.38,142.38,332.0
2021-10-11 05:53:00,142.38,142.38,142.38,142.38,108.0
2021-10-11 05:43:00,142.24,142.4,142.24,142.4,6628.0
2021-10-11 05:38:00,142.27,142.27,142.27,142.27,119.0
2021-10-11 05:36:00,142.23,142.23,142.23,142.23,165.0
2021-10-11 05:32:00,142.22,142.22,142.22,142.22,1213.0
2021-10-11 05:31:00,142.29,142.29,142.22,142.22,1168.0
2021-10-11 05:24:00,142.29,142.29,142.29,142.29,418.0
2021-10-11 05:15:00,142.27,142.27,142.23,142.23,2012.0
2021-10-11 05:09:00,142.27,142.28,142.27,142.28,755.0
2021-10-11 05:07:00,142.23,142.26,142.23,142.26,1464.0
2021-10-11 05:01:00,142.26,142.26,142.26,142.26,673.0
2021-10-11 04:59:00,142.18,142.18,142.18,142.18,416.0
2021-10-11 04:58:00,142.14,142.14,142.14,142.14,446.0
2021-10-11 04:54:00,142.12,142.13,142.12,142.13,759.0
2021-10-11 04:52:00,142.09,142.09,142.03,142.03,1209.0
2021-10-11 04:50:00,142.13,142.13,142.1,142.1,3915.0
2021-10-11 04:48:00,142.16,142.17,142.16,142.16,676.0
2021-10-11 04:46:00,142.14,142.14,142.14,142.14,482.0
2021-10-11 04:45:00,142.11,142.11,142.1,142.1,1282.0
2021-10-11 04:44:00,142.2,142.2,142.15,142.15,2794.0
2021-10-11 04:39:00,142.2,142.2,142.2,142.2,301.0
2021-10-11 04:36:00,142.26,142.26,142.26,142.26,235.0
2021-10-11 04:34:00,142.29,142.29,142.29,142.29,322.0
2021-10-11 04:33:00,142.13,142.13,142.13,142.13,259.0
2021-10-11 04:32:00,142.13,142.13,142.13,142.13,212.0
2021-10-11 04:31:00,142.14,142.14,142.14,142.14,524.0
2021-10-11 04:27:00,142.07,142.08,142.07,142.07,560.0
2021-10-11 04:26:00,142.09,142.09,142.05,142.07,2613.0
2021-10-11 04:25:00,142.13,142.13,142.09,142.09,1321.0
2021-10-11 04:23:00,142.2,142.2,142.2,142.2,869.0
2021-10-11 04:22:00,142.22,142.22,142.22,142.22,446.0
2021-10-11 04:20:00,142.32,142.32,142.32,142.32,416.0
2021-10-11 04:16:00,142.25,142.31,142.24,142.31,2602.0
2021-10-11 04:15:00,142.28,142.28,142.25,142.25,1613.0
2021-10-11 04:14:00,142.26,142.28,142.26,142.28,1446.0
2021-10-11 04:13:00,142.3,142.3,142.3,142.3,1340.0
2021-10-11 04:12:00,142.36,142.36,142.32,142.32,799.0
2021-10-11 04:11:00,142.28,142.28,142.25,142.25,1504.0
2021-10-11 04:10:00,142.27,142.32,142.27,142.32,1252.0
2021-10-11 04:09:00,142.21,142.21,142.21,142.21,521.0
2021-10-11 04:08:00,142.3,142.32,142.3,142.3,920.0
2021-10-11 04:07:00,142.4,142.4,142.34,142.34,1479.0
2021-10-11 04:05:00,142.49,142.49,142.4,142.4,1777.0
2021-10-11 04:03:00,142.32,142.32,142.32,142.32,555.0
2021-10-11 04:01:00,142.05,142.46,142.05,142.3,2246.0
2021-10-08 20:00:00,142.83,142.83,142.81,142.81,1023.0
2021-10-08 19:59:00,142.9,142.9,142.85,142.85,912.0
2021-10-08 19:58:00,142.9,142.9,142.89,142.9,2486.0
2021-10-08 19:57:00,142.84,142.91,142.84,142.91,2800.0
2021-10-08 19:56:00,142.81,142.83,142.8,142.83,4190.0
2021-10-08 19:55:00,142.82,142.83,142.81,142.81,1666.0
2021-10-08 19:54:00,142.83,142.83,142.81,142.81,1304.0
2021-10-08 19:53:00,142.82,142.82,142.82,142.82,599.0
2021-10-08 19:52:00,142.8,142.82,142.8,142.82,305.0
2021-10-08 19:51:00,142.81,142.84,142.81,142.84,2762.0
2021-10-08 19:48:00,142.84,142.84,142.84,142.84,1002.0
2021-10-08 19:47:00,142.81,142.81,142.8,142.8,3769.0
2021-10-08 19:44:00,142.83,142.83,142.83,142.83,137.0
2021-10-08 19:43:00,142.86,142.86,142.83,142.83,847.0
2021-10-08 19:42:00,142.86,142.86,142.86,142.86,196.0
2021-10-08 19:39:00,142.83,142.83,142.83,142.83,980.0
2021-10-08 19:37:00,142.85,142.85,142.85,142.85,446.0
2021-10-08 19:34:00,142.86,142.86,142.86,142.86,510.0
2021-10-08 19:33:00,142.86,142.86,142.86,142.86,522.0
2021-10-08 19:31:00,142.86,142.86,142.86,142.86,257.0
2021-10-08 19:30:00,142.85,142.86,142.85,142.86,381.0
2021-10-08 19:29:00,142.85,142.85,142.85,142.85,608.0
2021-10-08 19:28:00,142.87,142.87,142.87,142.87,250.0
2021-10-08 19:24:00,142.88,142.88,142.88,142.88,601.0
2021-10-08 19:23:00,142.86,142.86,142.86,142.86,204.0
2021-10-08 19:17:00,142.9,142.9,142.9,142.9,620.0
2021-10-08 19:15:00,142.88,142.88,142.88,142.88,307.0
2021-10-08 19:12:00,142.88,142.88,142.88,142.88,268.0
2021-10-08 19:11:00,142.88,142.88,142.88,142.88,596.0
2021-10-08 19:10:00,142.86,142.86,142.86,142.86,463.0
2021-10-08 19:09:00,142.85,142.86,142.85,142.86,230.0
2021-10-08 19:08:00,142.86,142.86,142.86,142.86,620.0
2021-10-08 19:06:00,142.85,142.85,142.85,142.85,872.0
2021-10-08 19:05:00,142.86,142.86,142.86,142.86,400.0
2021-10-08 19:04:00,142.85,142.85,142.85,142.85,426.0
2021-10-08 19:03:00,142.86,142.86,142.86,142.86,802.0
2021-10-08 19:02:00,142.85,142.85,142.85,142.85,210.0
2021-10-08 18:59:00,142.86,142.86,142.86,142.86,147.0
2021-10-08 18:57:00,142.85,142.85,142.85,142.85,1000.0
2021-10-08 18:56:00,142.87,142.87,142.87,142.87,313.0
2021-10-08 18:55:00,142.87,142.87,142.87,142.87,201.0
2021-10-08 18:52:00,142.89,142.89,142.89,142.89,107.0
2021-10-08 18:50:00,142.87,142.87,142.87,142.87,785.0
2021-10-08 18:48:00,142.89,142.89,142.89,142.89,1103.0
2021-10-08 18:44:00,142.9,142.9,142.89,142.89,5330.0
2021-10-08 18:40:00,142.9,142.9,142.9,142.9,108.0
2021-10-08 18:38:00,142.91,142.91,142.91,142.91,275.0
2021-10-08 18:37:00,142.91,142.91,142.91,142.91,100.0
2021-10-08 18:35:00,142.91,142.91,142.91,142.91,1001.0
2021-10-08 18:31:00,142.9,142.91,142.9,142.91,1451.0
2021-10-08 18:30:00,142.91,142.91,142.9,142.9,440.0
2021-10-08 18:24:00,142.91,142.91,142.91,142.91,1016.0
2021-10-08 18:23:00,142.9,142.9,142.9,142.9,121.0
2021-10-08 18:22:00,142.9,142.9,142.9,142.9,1729.0
2021-10-08 18:21:00,142.9,142.9,142.9,142.9,1500.0
2021-10-08 18:19:00,142.9,142.9,142.9,142.9,210.0
2021-10-08 18:16:00,142.9,142.9,142.9,142.9,464.0
2021-10-08 18:12:00,142.93,142.93,142.93,142.93,521.0
2021-10-08 18:10:00,142.9,142.9,142.9,142.9,180.0
2021-10-08 18:08:00,142.9,142.9,142.89,142.89,1069.0
2021-10-08 18:04:00,142.9,142.9,142.9,142.9,100.0
2021-10-08 18:00:00,142.9,142.9,142.9,142.9,945.0
2021-10-08 17:57:00,142.9,142.9,142.9,142.9,1022.0
2021-10-08 17:56:00,142.9,142.9,142.9,142.9,229.0
2021-10-08 17:54:00,142.9,142.9,142.9,142.9,271.0
2021-10-08 17:52:00,142.89,142.89,142.89,142.89,192.0
2021-10-08 17:51:00,142.89,142.89,142.89,142.89,244.0
2021-10-08 17:49:00,142.9,142.9,142.9,142.9,348.0
2021-10-08 17:44:00,142.91,142.91,142.91,142.91,134.0
2021-10-08 17:43:00,142.9,142.9,142.9,142.9,899.0
2021-10-08 17:42:00,142.9,142.9,142.9,142.9,324.0
2021-10-08 17:39:00,142.9,142.9,142.9,142.9,290.0
2021-10-08 17:38:00,142.9,142.9,142.9,142.9,282.0
2021-10-08 17:37:00,142.9,142.9,142.9,142.9,268.0
2021-10-08 17:34:00,142.9,142.9,142.9,142.9,2631.0
2021-10-08 17:33:00,142.9,142.9,142.9,142.9,253.0
2021-10-08 17:32:00,142.9,142.9,142.9,142.9,591.0
2021-10-08 17:29:00,142.9,142.9,142.9,142.9,2527.0
2021-10-08 17:27:00,142.9,142.92,142.9,142.92,627.0
2021-10-08 17:25:00,142.92,142.92,142.92,142.92,427.0
2021-10-08 17:24:00,142.88,142.92,142.88,142.92,306.0
2021-10-08 17:23:00,142.9,142.9,142.9,142.9,437.0
2021-10-08 17:22:00,142.92,142.92,142.92,142.92,1218.0
2021-10-08 17:21:00,142.92,142.92,142.92,142.92,828.0
2021-10-08 17:20:00,142.92,142.92,142.92,142.92,320.0
2021-10-08 17:19:00,142.9,142.9,142.9,142.9,216.0
2021-10-08 17:18:00,142.91,142.91,142.91,142.91,270.0
2021-10-08 17:16:00,142.9,142.9,142.9,142.9,344.0
2021-10-08 17:15:00,142.9,142.9,142.9,142.9,251.0
2021-10-08 17:14:00,142.9,142.92,142.9,142.92,844.0
2021-10-08 17:13:00,142.9,142.9,142.9,142.9,124.0
2021-10-08 17:11:00,142.89,142.9,142.89,142.9,721.0
2021-10-08 17:10:00,142.87,142.87,142.86,142.86,542.0
2021-10-08 17:08:00,142.92,142.92,142.92,142.92,906.0
2021-10-08 17:07:00,142.91,142.91,142.9,142.9,1034.0
2021-10-08 17:06:00,142.96,142.96,142.9,142.9,2263.0
2021-10-08 17:04:00,142.98,142.99,142.98,142.99,2755.0
2021-10-08 17:03:00,142.98,142.98,142.98,142.98,562.0
2021-10-08 17:02:00,142.95,142.97,142.95,142.97,2019.0
2021-10-08 17:01:00,142.96,142.96,142.96,142.96,1031.0
2021-10-08 17:00:00,142.95,142.95,142.95,142.95,1484.0
2021-10-08 16:59:00,142.96,142.96,142.95,142.95,2007.0
2021-10-08 16:58:00,142.98,142.98,142.9,142.98,8750.0
2021-10-08 16:57:00,142.98,142.98,142.97,142.97,3784.0
2021-10-08 16:56:00,142.98,142.98,142.98,142.98,1545.0
2021-10-08 16:55:00,142.94,142.95,142.94,142.94,2276.0
2021-10-08 16:54:00,142.93,142.95,142.89,142.95,6482.0
2021-10-08 16:53:00,142.94,142.94,142.93,142.93,3497.0
2021-10-08 16:52:00,142.94,142.94,142.94,142.94,1626.0
2021-10-08 16:51:00,142.88,142.93,142.88,142.93,2649.0
2021-10-08 16:50:00,142.88,142.9,142.88,142.9,3566.0
2021-10-08 16:49:00,142.85,142.86,142.85,142.86,12913.0
2021-10-08 16:48:00,142.85,142.86,142.85,142.86,2630.0
2021-10-08 16:47:00,142.85,142.8599,142.85,142.8599,1670.0
2021-10-08 16:46:00,142.85,142.86,142.85,142.85,920.0
2021-10-08 16:45:00,142.83,142.855,142.83,142.855,861.0
2021-10-08 16:44:00,142.84,142.85,142.84,142.85,860.0
2021-10-08 16:43:00,142.84,142.85,142.84,142.85,3046.0
2021-10-08 16:42:00,142.84,142.84,142.84,142.84,461.0
2021-10-08 16:41:00,142.83,142.85,142.83,142.85,722.0
2021-10-08 16:40:00,142.85,142.85,142.84,142.84,701.0
2021-10-08 16:38:00,142.85,142.85,142.83,142.83,1417.0
2021-10-08 16:37:00,142.85,142.85,142.85,142.85,284.0
2021-10-08 16:36:00,142.86,142.87,142.85,142.85,1245.0
2021-10-08 16:35:00,142.86,142.86,142.86,142.86,584.0
2021-10-08 16:34:00,142.78,142.89,142.78,142.89,3281.0
2021-10-08 16:33:00,142.8,142.9,142.8,142.8,46302.0
2021-10-08 16:32:00,142.84,142.87,142.81,142.81,1848.0
2021-10-08 16:31:00,142.86,142.86,142.85,142.85,1039.0
2021-10-08 16:30:00,142.87,142.87,142.86,142.86,1440.0
2021-10-08 16:29:00,142.91,142.91,142.91,142.91,716.0
2021-10-08 16:28:00,142.91,142.91,142.88,142.9,2270.0
2021-10-08 16:27:00,142.87,142.87,142.87,142.87,742.0
2021-10-08 16:26:00,142.89,142.92,142.87,142.89,4940.0
2021-10-08 16:24:00,142.83,142.89,142.82,142.89,9738.0
2021-10-08 16:23:00,142.84,142.84,142.83,142.83,929.0
2021-10-08 16:22:00,142.87,142.9,142.87,142.87,12442.0
2021-10-08 16:21:00,143.2744,143.2744,142.85,142.86,19652.0
2021-10-08 16:20:00,142.83,142.86,142.82,142.85,6490.0
2021-10-08 16:19:00,142.8,142.85,142.79,142.85,5384.0
2021-10-08 16:18:00,142.8,142.85,142.7501,142.78,15445.0
2021-10-08 16:17:00,142.8,142.8,142.8,142.8,1384.0
2021-10-08 16:16:00,142.7999,142.9,142.7999,142.7999,20724.0
2021-10-08 16:15:00,142.81,142.84,142.8,142.83,1757.0
2021-10-08 16:14:00,142.78,142.83,142.78,142.83,8132.0
2021-10-08 16:13:00,142.79,142.79,142.75,142.75,6842.0
2021-10-08 16:12:00,142.81,142.85,142.775,142.79,9223.0
2021-10-08 16:11:00,142.87,142.87,142.81,142.82,1470.0
2021-10-08 16:10:00,142.84,142.85,142.8,142.85,5273.0
2021-10-08 16:09:00,142.8,142.83,142.8,142.83,10439.0
2021-10-08 16:08:00,142.86,142.9,142.81,142.81,5587.0
2021-10-08 16:07:00,142.9,142.9,142.88,142.88,19925.0
2021-10-08 16:06:00,142.91,142.91,142.9,142.9,25825.0
2021-10-08 16:05:00,142.94,142.94,142.89,142.91,15803.0
2021-10-08 16:04:00,142.92,142.95,142.9,142.95,4293.0
2021-10-08 16:03:00,142.92,142.96,142.9,142.9,2679431.0
2021-10-08 16:02:00,142.91,142.92,142.9,142.92,53294.0
2021-10-08 16:01:00,142.9,142.99,142.9,142.9,598403.0
2021-10-08 16:00:00,142.97,143.03,142.86,143.01,898828.0
2021-10-08 15:59:00,142.995,143.065,142.95,142.97,511219.0
2021-10-08 15:58:00,142.97,143.03,142.96,143.0,270398.0
2021-10-08 15:57:00,142.9207,143.02,142.91,142.96,194557.0
2021-10-08 15:56:00,142.96,142.96,142.9,142.9275,237835.0
2021-10-08 15:55:00,143.02,143.07,142.84,142.95,372692.0
2021-10-08 15:54:00,143.005,143.04,142.985,143.02,151079.0
2021-10-08 15:53:00,142.92,143.015,142.915,143.005,144867.0
2021-10-08 15:52:00,142.9,143.05,142.885,142.92,313533.0
2021-10-08 15:51:00,142.93,142.93,142.783,142.9,496703.0
2021-10-08 15:50:00,142.975,142.99,142.93,142.93,132033.0
2021-10-08 15:49:00,143.02,143.0832,142.955,142.97,108663.0
2021-10-08 15:48:00,142.98,143.04,142.975,143.0196,85143.0
2021-10-08 15:47:00,142.945,143.02,142.94,142.985,88899.0
2021-10-08 15:46:00,143.0,143.0,142.94,142.946,83823.0
2021-10-08 15:45:00,142.94,143.02,142.9227,143.006,122520.0
2021-10-08 15:44:00,142.94,142.9899,142.93,142.94,123141.0
2021-10-08 15:43:00,143.08,143.0867,142.92,142.94,138091.0
2021-10-08 15:42:00,143.02,143.09,143.02,143.0814,147721.0
2021-10-08 15:41:00,143.01,143.04,142.98,143.025,121411.0
2021-10-08 15:40:00,143.01,143.05,142.9601,143.0108,172683.0
2021-10-08 15:39:00,142.9801,143.0255,142.97,143.01,118876.0
2021-10-08 15:38:00,142.9589,143.0,142.94,142.985,115974.0
2021-10-08 15:37:00,143.065,143.08,142.92,142.9543,260061.0
2021-10-08 15:36:00,143.135,143.16,143.06,143.07,112075.0
2021-10-08 15:35:00,143.18,143.2,143.13,143.14,70412.0
2021-10-08 15:34:00,143.19,143.1973,143.15,143.175,53206.0
2021-10-08 15:33:00,143.2246,143.25,143.165,143.18,113281.0
2021-10-08 15:32:00,143.23,143.285,143.22,143.2281,86472.0
2021-10-08 15:31:00,143.305,143.305,143.225,143.23,62138.0
2021-10-08 15:30:00,143.33,143.33,143.28,143.3008,90470.0
2021-10-08 15:29:00,143.2901,143.34,143.25,143.33,69426.0
2021-10-08 15:28:00,143.285,143.32,143.275,143.3,111980.0
2021-10-08 15:27:00,143.245,143.3,143.245,143.28,77116.0
2021-10-08 15:26:00,143.215,143.27,143.215,143.25,74898.0
2021-10-08 15:25:00,143.29,143.29,143.2004,143.213,64907.0
2021-10-08 15:24:00,143.305,143.31,143.26,143.2978,103845.0
2021-10-08 15:23:00,143.2469,143.3099,143.245,143.3,131340.0
2021-10-08 15:22:00,143.14,143.25,143.13,143.25,96351.0
2021-10-08 15:21:00,143.16,143.195,143.1366,143.145,54668.0
2021-10-08 15:20:00,143.112,143.19,143.0931,143.165,111578.0
2021-10-08 15:19:00,143.125,143.15,143.1,143.115,72164.0
2021-10-08 15:18:00,143.188,143.205,143.11,143.13,92403.0
2021-10-08 15:17:00,143.2501,143.2501,143.17,143.1839,74954.0
2021-10-08 15:16:00,143.2599,143.29,143.23,143.2536,55374.0
2021-10-08 15:15:00,143.29,143.29,143.24,143.25,49619.0
2021-10-08 15:14:00,143.26,143.3,143.255,143.285,83406.0
2021-10-08 15:13:00,143.285,143.305,143.24,143.2584,104805.0
2021-10-08 15:12:00,143.2,143.29,143.2,143.28,119667.0
2021-10-08 15:11:00,143.255,143.255,143.17,143.2,49103.0
2021-10-08 15:10:00,143.22,143.26,143.16,143.2514,84980.0
2021-10-08 15:09:00,143.23,143.23,143.17,143.21,52517.0
2021-10-08 15:08:00,143.14,143.23,143.11,143.22,117591.0
2021-10-08 15:07:00,143.09,143.15,143.075,143.145,96599.0
2021-10-08 15:06:00,143.12,143.12,143.06,143.0702,48999.0
2021-10-08 15:05:00,143.028,143.1176,143.01,143.1176,75166.0
2021-10-08 15:04:00,143.02,143.03,142.99,143.0218,50944.0
2021-10-08 15:03:00,143.085,143.12,142.995,143.0199,109223.0
2021-10-08 15:02:00,143.15,143.16,143.0725,143.08,73097.0
2021-10-08 15:01:00,143.0601,143.155,143.06,143.155,127806.0
2021-10-08 15:00:00,143.085,143.1,143.065,143.065,288163.0
2021-10-08 14:59:00,143.065,143.1,143.055,143.085,94241.0
2021-10-08 14:58:00,143.07,143.075,143.04,143.055,40634.0
2021-10-08 14:57:00,143.07,143.08,143.0522,143.065,52138.0
2021-10-08 14:56:00,143.05,143.09,143.03,143.08,104589.0
2021-10-08 14:55:00,143.085,143.115,143.055,143.06,72466.0
2021-10-08 14:54:00,143.12,143.137,143.075,143.089,72267.0
2021-10-08 14:53:00,143.15,143.16,143.12,143.125,44202.0
2021-10-08 14:52:00,143.21,143.22,143.1497,143.15,49113.0
2021-10-08 14:51:00,143.2,143.22,143.17,143.215,57998.0
2021-10-08 14:50:00,143.245,143.245,143.15,143.2,84121.0
2021-10-08 14:49:00,143.14,143.26,143.13,143.25,104086.0
2021-10-08 14:48:00,143.17,143.18,143.13,143.1301,29582.0
2021-10-08 14:47:00,143.18,143.195,143.15,143.1654,55603.0
2021-10-08 14:46:00,143.18,143.19,143.14,143.17,80174.0
2021-10-08 14:45:00,143.22,143.225,143.17,143.175,67118.0
2021-10-08 14:44:00,143.215,143.24,143.185,143.225,74120.0
2021-10-08 14:43:00,143.21,143.25,143.195,143.215,61923.0
2021-10-08 14:42:00,143.21,143.26,143.19,143.21,104861.0
2021-10-08 14:41:00,143.32,143.32,143.2,143.2001,115311.0
2021-10-08 14:40:00,143.32,143.34,143.3,143.315,73307.0
2021-10-08 14:39:00,143.26,143.34,143.26,143.32,115784.0
2021-10-08 14:38:00,143.2777,143.29,143.23,143.255,92575.0
2021-10-08 14:37:00,143.28,143.289,143.2501,143.2754,74940.0
2021-10-08 14:36:00,143.3135,143.33,143.27,143.2847,96539.0
2021-10-08 14:35:00,143.37,143.3702,143.31,143.3141,82670.0
2021-10-08 14:34:00,143.37,143.4,143.345,143.364,108761.0
2021-10-08 14:33:00,143.3,143.37,143.291,143.37,106067.0
2021-10-08 14:32:00,143.3,143.38,143.29,143.3,157541.0
2021-10-08 14:31:00,143.3,143.32,143.27,143.3014,126948.0
2021-10-08 14:30:00,143.27,143.3,143.24,143.2917,95293.0
2021-10-08 14:29:00,143.3345,143.3361,143.27,143.27,88932.0
2021-10-08 14:28:00,143.22,143.34,143.22,143.34,138597.0
2021-10-08 14:27:00,143.21,143.25,143.19,143.2201,115961.0
2021-10-08 14:26:00,143.135,143.22,143.1312,143.205,120989.0
2021-10-08 14:25:00,143.11,143.15,143.1,143.135,67030.0
2021-10-08 14:24:00,143.13,143.14,143.09,143.115,44638.0
2021-10-08 14:23:00,143.06,143.14,143.05,143.14,98415.0
2021-10-08 14:22:00,143.08,143.08,143.03,143.0546,40299.0
2021-10-08 14:21:00,143.04,143.1,143.04,143.08,87875.0
2021-10-08 14:20:00,143.095,143.1,143.03,143.0301,80093.0
2021-10-08 14:19:00,143.01,143.14,143.009,143.095,190615.0
2021-10-08 14:18:00,142.92,143.01,142.92,143.0073,156857.0
2021-10-08 14:17:00,142.8701,142.93,142.86,142.93,54043.0
2021-10-08 14:16:00,142.92,142.935,142.865,142.869,58299.0
2021-10-08 14:15:00,142.935,142.965,142.9248,142.925,69886.0
2021-10-08 14:14:00,142.89,142.94,142.8615,142.935,46728.0
2021-10-08 14:13:00,142.835,142.935,142.8301,142.88,92073.0
2021-10-08 14:12:00,142.91,142.91,142.832,142.84,61229.0
2021-10-08 14:11:00,142.9367,142.9367,142.895,142.91,44542.0
2021-10-08 14:10:00,142.9746,142.98,142.9282,142.93,87561.0
2021-10-08 14:09:00,142.93,142.99,142.93,142.97,118714.0
2021-10-08 14:08:00,142.9496,142.9496,142.9,142.925,37194.0
2021-10-08 14:07:00,142.945,142.98,142.925,142.93,66049.0
2021-10-08 14:06:00,142.96,142.98,142.94,142.95,196663.0
2021-10-08 14:05:00,142.9599,142.97,142.92,142.95,46064.0
2021-10-08 14:04:00,142.9402,143.0,142.9201,142.9554,111170.0
2021-10-08 14:03:00,142.97,142.98,142.925,142.94,87561.0
2021-10-08 14:02:00,142.89,142.98,142.89,142.965,123009.0
2021-10-08 14:01:00,142.87,142.89,142.84,142.88,53568.0
2021-10-08 14:00:00,142.89,142.92,142.845,142.865,65381.0
2021-10-08 13:59:00,142.885,142.929,142.87,142.895,87164.0
2021-10-08 13:58:00,142.92,142.92,142.86,142.89,57374.0
2021-10-08 13:57:00,142.85,142.955,142.85,142.93,212263.0
2021-10-08 13:56:00,142.76,142.8699,142.76,142.8498,83701.0
2021-10-08 13:55:00,142.73,142.7799,142.73,142.76,36097.0
2021-10-08 13:54:00,142.77,142.7793,142.73,142.735,52336.0
2021-10-08 13:53:00,142.7601,142.815,142.74,142.7619,59089.0
2021-10-08 13:52:00,142.8315,142.8315,142.74,142.76,60832.0
2021-10-08 13:51:00,142.82,142.85,142.79,142.83,65613.0
2021-10-08 13:50:00,142.76,142.84,142.76,142.82,117604.0
2021-10-08 13:49:00,142.78,142.792,142.72,142.75,94964.0
2021-10-08 13:48:00,142.735,142.8,142.7,142.785,91982.0
2021-10-08 13:47:00,142.7,142.74,142.68,142.74,43845.0
2021-10-08 13:46:00,142.69,142.74,142.6886,142.705,70738.0
2021-10-08 13:45:00,142.6843,142.745,142.67,142.6844,61448.0
2021-10-08 13:44:00,142.665,142.7,142.66,142.68,62385.0
2021-10-08 13:43:00,142.75,142.76,142.67,142.67,79490.0
2021-10-08 13:42:00,142.725,142.77,142.72,142.75,88217.0
2021-10-08 13:41:00,142.68,142.73,142.68,142.7216,56331.0
2021-10-08 13:40:00,142.6811,142.695,142.6488,142.6881,34504.0
2021-10-08 13:39:00,142.7,142.74,142.68,142.685,55740.0
2021-10-08 13:38:00,142.69,142.72,142.6568,142.6923,70424.0
